Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23;Column24
weapons/de_sd50;50 kg SD50 bomb;50 kg SD50 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/de_sd50/short;SD50;SD50;same;;;;;;;;;;;;;;;;;;;;
weapons/de_sd70;66 kg SD70 bomb;70 kg SD70 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_sd70/short;SD70;SD70;same;;;;;;;;;;;;;;;;;;;;
weapons/de_pc500_ap;500 kg PC500 AP bomb;500 kg PC500 armor-piercing bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_pc500_ap/short;PC500;PC500;same;;;;;;;;;;;;;;;;;;;;
weapons/de_pd500_ap;500 kg PD500 armor-piercing bomb;500 kg PD500 armor-piercing bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/de_pd500_ap/short;PD500;PD500;same;n;;;;;;;;;;;;;;;;;;;
weapons/de_pc500_rs_ap;500 kg PC500 RS armor-piercing rocket bomb;500 kg PC500 RS armor-piercing rocket bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/de_pc500_rs_ap/short;PC500 RS;PC500 RS;same;n;;;;;;;;;;;;;;;;;;;
weapons/de_pc1000_ap;988 kg PC1000 AP bomb;1000 kg PC1000 armor-piercing bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_pc1000_ap/short;PC1000;PC1000;same;;;;;;;;;;;;;;;;;;;;
weapons/de_pc1000_rs_ap;1000 kg PC1000 RS armor-piercing rocket bomb;1000 kg PC1000 RS armor-piercing rocket bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/de_pc1000_rs_ap/short;PC1000 RS;PC1000 RS;same;n;;;;;;;;;;;;;;;;;;;
weapons/de_pc1600_ap;1600 kg PC1600 AP bomb;1600 kg PC1600 armor-piercing bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_pc1600_ap/short;PC1600;PC1600;same;;;;;;;;;;;;;;;;;;;;
weapons/de_pc1800_rs_ap;1800 kg PC1800 RS armor-piercing rocket bomb;1800 kg PC1800 RS armor-piercing rocket bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/de_pc1800_rs_ap/short;PC1800 RS;PC1800 RS;same;n;;;;;;;;;;;;;;;;;;;
weapons/de_250_matra_25e;227 kg Matra 25E bomb;250 kg Matra 25E bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_250_matra_25e/short;227 kg;250 kg Matra 25E;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_sc2500;2400 kg SC2500 bomb;2500 kg SC2500 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_sc2500/short;SC2500;SC2500;same;;;;;;;;;;;;;;;;;;;;
weapons/de_sb2500;2500 kg SB2500 bomb;2500 kg SB2500 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/de_sb2500/short;SB2500;SB2500;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_50kg_type_61c;50 kg Type 61C;50 kg Type 61C;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_50kg_type_61c/short;50 kg;Type 61C;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_750lb_m117_cone_90;750 lb M117 cone 90 bomb;750 lb M117 cone 90 bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/fr_750lb_m117_cone_45;362 kg M117 cone 45 bomb;750 lb M117 cone 45 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_750lb_m117_cone_90/short;750 lb M117;750 lb M117;same;n;;;;;;;;;;;;;;;;;;;
weapons/fr_750lb_m117_cone_45/short;362 kg;750 lb M117;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_750lb_m117_cone_45;362 kg M117 cone 45 bomb;750 lb M117 cone 45 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_750lb_m117_cone_45/short;362 kg;M117 750 lb;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_750lb_m117_cone_45_japan;362 kg JM117 cone 45 bomb;750 lb JM117 cone 45 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_750lb_m117_cone_45_japan/short;362 kg;JM117 750 lb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_t_10_121b;T10 121 rockets;T10 121 rockets;same;n;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_t_10_121a;T10 121 rockets;T10 121 rockets;same;n;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_t_10_140b;T10 140b rocket;T10 140 rockets;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_t_10_140a;T10 140a rocket;T10 140 rockets;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_t_10_151b;T10 151b rocket;T10 151 rockets;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_matra_t_10_151a;T10 151a rocket;T10 151 rockets;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type23;68 mm SNEB Type 23 rocket;Type 23 SNEB rockets;trim;;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type23_expo;SNEB type 23 rockets;Type 23 SNEB rockets;nice;n;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type23_late;68 mm SNEB Type 23 rocket (l);Type 23 SNEB rockets;trim;;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type23_late/short;SNEB T23;Type 23 SNEB;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type23_md_460;68 mm SNEB Type 23 rocket;Type 23 SNEB rockets;trim;;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type23_md_460/short;SNEB T23;Type 23 SNEB;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type26;SNEB type 26 rockets;Type 26 SNEB rockets;nice;n;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type26/short;SNEB type 26;Type 26 SNEB;nice;n;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type23s;68 mm SNEB Type 23 rocket;Type 23 SNEB rockets;trim;;;;;;;;;;;;;;;;;;;;
weapons/fr_sneb_type23s/short;SNEB T23;Type 23 SNEB rockets;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_50kg_gammn;53 kg GA MMN 50;50 kg G.A. MMN. 50;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_50kg_dt2;56 kg DT No.2;50 kg D.T. No.2;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_100kg;118 kg No.1;100 kg No.1;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_200kg;225 kg No.1;200 kg No.1;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_500kg_3_1;520 kg No.2;500 kg No.2;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_250_samp_type_25;247 kg SAMP Type 25 bomb;250 kg SAMP Type 25 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_250_samp_type_25/short;247 kg;250 kg Type 25;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_250_samp_type_25_default;247 kg SAMP Type 25 bomb;250 kg SAMP Type 25 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_250_samp_type_25_default/short;247 kg;250 kg Type 25;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_400_samp_type_21;400 kg SAMP Type 21 bomb;400 kg SAMP Type 21 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_400_samp_type_21/short;SAP 400;SAMP 400 kg Type 21;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_250_samp_type_25_200;247 kg SAMP Type 25 200 parachute retarded bomb;250 kg SAMP Type 25 200 parachute retarded bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_250_samp_type_25_200/short;247 kg╌;250 kg Type 25 200;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_400_samp_type_21_200;400 kg SAMP Type 21 200 parachute retarded bomb;400 kg SAMP Type 21 200 parachute retarded bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_400_samp_type_21_200/short;SAP 400╌;SAMP 400 kg Type 21 200;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_800kg_gp;822 kg GP 800 bomb;800 kg GP 800 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_75kg_g2_navale;73 kg G2 Navale bomb;75 kg G2 Navale bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_75kg_g2_navale/short;73 kg;G2 Navale;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_150kg_i2_navale;118 kg I2 Navale bomb;150 kg I2 Navale bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_150kg_i2_navale/short;118 kg;I2 Navale;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_250kg_gp;259 kg GP 250 bomb;250 kg GP 250 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_150kg_ap;150 kg A.P 160 bomb;150 kg A.P 160 bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/it_100kg_m_vert;109 kg SAP 100M bomb;100 kg SAP 100M bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_100kg_m;109 kg SAP 100M bomb;100 kg SAP 100M bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_100kg_t_vert;100 kg GP 100T bomb;100 kg GP 100T bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/it_100kg_t;100 kg GP 100T bomb;100 kg GP 100T bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/it_50kg_t;58 kg GP 50T bomb;50 kg GP 50 bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/it_50kg_t_vert;58 kg GP 50T bomb;50 kg GP 50 bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/it_500kg_gp;508 kg GP 500 bomb;500 kg GP 500 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_160kg_ap;151 kg AP 160 bomb;160 kg A.P 160 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_160kg_ap/short;AP 151;A.P 160;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_250kg_gp_stuka;259 kg GP 250 bomb;250 kg GP 250 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_250kg_gp_stuka/short;259 kg;GP 250;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_500kg_gp_stuka;508 kg GP 500 bomb;500 kg GP 500 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_500kg_gp_stuka/short;508 kg;GP 500;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_630kg_ap;651 kg 630 P.D. bomb;630 kg 630 P.D. bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_630kg_ap/short;AP 651;P.D 630;nice;;;;;;;;;;;;;;;;;;;;
weapons/nld_50kg;39 kg Vliegtuigbom;50 kg Vliegtuigbom bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/nld_50kg/short;39 kg;50 kg;nice;;;;;;;;;;;;;;;;;;;;
weapons/nld_100kg;118 kg Vliegtuigbom;100 kg Vliegtuigbom bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/nld_100kg/short;118 kg;100 kg;nice;;;;;;;;;;;;;;;;;;;;
weapons/nld_300kg;300 kg Vliegtuigbom;300 kg Vliegtuigbom bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/nld_300kg/short;300 kg;300 kg;same;;;;;;;;;;;;;;;;;;;;
weapons/nld_400kg;400 kg Vliegtuigbom;400 kg Vliegtuigbom bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/nld_400kg/short;400 kg;400 kg;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_mod25mark2;253 kg Navy No.25 SAP Model 2 bomb;250 kg Number 25 Model 2 GP(SAP) bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_mod50mark1;499 kg Navy Type 2 No.50 SAP Model 1 bomb;500 kg Number 50 Model 1 GP(SAP) bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/jp_mod50mark2;500 kg Navy No.50 SAP Model 2 bomb;500 kg Number 50 Model 2 GP(SAP) bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_mod80mark1;800 kg Navy No.80 SAP Model 1 bomb;800 kg Number 80 Modification 1 ground bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_type92mod25;250 kg Army Type 92 GPHE bomb;250 kg Army Type 92 GPHE bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_type92mod50;500 kg Army Type 92 GPHE bomb;500 kg Army Type 92 GPHE bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_type94mod10;100 kg Army Type 94 GPHE bomb;100 kg Army Type 94 GPHE bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_type94mod5;50 kg Army Type 94 GPHE bomb;50 kg Army Type 94 GPHE bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_type97mod6_60kg;60 kg Navy Type 97 No.6 land bomb;60 kg Navy Type 97 Number 6 ground bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_mod50mark1_500kg;500 kg Navy Type 2 No.50 SAP Model 1 bomb;500 kg Number Type 2 50 Model 1 GP(SAP) bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_type97mod6;60 kg Navy Type 97 No.6 land bomb;60 kg Navy Type 97 Number 6 ground bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_type98mod25;250 kg Navy Type 98 Number 25 ground bomb;250 kg Navy Type 98 Number 25 ground bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/jp_type99mod25;250 kg Navy Type 99 No.25 SAP Model 1 bomb;250 kg Navy Type 99 Number 25 Model 1 SAP bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_type99mod80;800 kg Navy Type 99 No.80 Mk 5 AP bomb;800 kg Type 99 Number 80 Mark 5 bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_mod25mark2_250kg;253 kg Navy No.25 SAP Model 2 bomb;250 kg Navy Type Number 25 Model 2 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_mod50mark2_500kg;500 kg Navy No.50 SAP Model 2 bomb;500 kg Navy Type Number 50 Model 2 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_mod80mark1_800kg;800 kg Navy No.80 SAP Model 1 bomb;800 kg Number 80 Mod. 1 bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_type99mod25_250kg;250 kg Navy Type 99 No.25 SAP Model 1 bomb;250 kg Navy Type 99 Number 25 bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_type99mod80_800kg;800 kg Navy Type 99 No.80 AP bomb;800 kg Navy Type 99 Number 80 AP bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_mod25mark2_250kg_default;253 kg Navy No.25 SAP Model 2 bomb;250 kg Navy Type Number 25 Model 2 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/jp_navy_mod25mark2_250kg_default/short;250 kg;250 kg;same;;;;;;;;;;;;;;;;;;;;
weapons/su_rds4;Nuclear bomb RDS-4;Nuclear bomb RDS-4;same;;;;;;;;;;;;;;;;;;;;
weapons/su_rds4/short;☢RDS-4;☢RDS-4;same;;;;;;;;;;;;;;;;;;;;
weapons/us_mk6;Nuclear bomb Mark 6;Nuclear bomb Mark 6;same;;;;;;;;;;;;;;;;;;;;
weapons/us_mk6/short;☢Mark 6;☢Mark 6;same;;;;;;;;;;;;;;;;;;;;
weapons/us_mk7;Nuclear bomb Mark 7;Nuclear bomb Mark 7;same;;;;;;;;;;;;;;;;;;;;
weapons/us_mk7/short;☢Mark 7;☢Mark 7;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_an52;Nuclear bomb AN-52;Nuclear bomb AN-52;same;;;;;;;;;;;;;;;;;;;;
weapons/fr_an52/short;☢AN-52;☢AN-52;same;;;;;;;;;;;;;;;;;;;;
weapons/jp_ijnaf_type_3_number_150_1500kg_ap;1499 kg Navy Type 3 No.150 Mk 5 AP bomb;1500 kg Navy Type 3 Number 150 AP bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/jp_ijnaf_type_3_number_150_1500kg_ap/short;1500 kg;1500 kg;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab100;104 kg FAB-100sv bomb;100 kg FAB-100sv (forged) bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_3000m_46;2983 kg FAB-3000M-46 bomb;3000 kg FAB-3000M-46 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_1500m_46;1400 kg FAB-1500M-46 bomb;1500 kg FAB-1500M-46 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_1000m_44;891 kg FAB-1000M-44 bomb;1000 kg FAB-1000M-44 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_1000m_44/short;SAP 891;FAB-1000M-44;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_1000m_43;1080 kg FAB-1000M-43 bomb;1000 kg FAB-1000M-43 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_1000m_43/short;FAB-1000M-43;FAB-1000M-43;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_500m_44;477 kg FAB-500M-44 bomb;500 kg FAB-500M-44 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_500m_44/short;FAB-500M-44;FAB-500M-44;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_500m_43;500 kg FAB-500M-43 bomb;500 kg FAB-500M-43 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_500m_43/short;FAB-500M-43;FAB-500M-43;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_1500m_54;1550 kg FAB-1500M-54 bomb;1500 kg FAB-1500M-54 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_1500m_54/short;FAB-1500M-54;FAB-1500M-54;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_3000m_54;3067 kg FAB-3000M-54 bomb;3000 kg FAB-3000M-54 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_3000m_54/short;FAB-3000M-54;FAB-3000M-54;same;;;;;;;;;;;;;;;;;;;;
weapons/us_special_weapon;25 kg Toilet bomb;Special weapon;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_special_weapon/short;Toilet bomb;Special weapon;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_zb_500;375 kg ZB-500 incendiary bomb;ZB-500 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/su_zb_500/short;375▐;ZB-500;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_zb_360;345 kg ZB-360 incendiary bomb;ZB-360 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/su_zb_360/short;345▐;ZB-360;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_blu27b;401 kg BLU-27/B incendiary bomb;BLU-27/B incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_blu27b/short;401▐;BLU-27/B;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_blu_1;401 kg BLU-1 incendiary bomb;BLU-1 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_blu_1/short;401▐;BLU-1;nice;;;;;;;;;;;;;;;;;;;;
weapons/br_binc_300;BINC-300 incendiary bomb;BINC-300 incendiary bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/br_binc_300/short;BINC-300;BINC-300;same;;;;;;;;;;;;;;;;;;;;
weapons/sws_400kg_febb_napalmbombe;400 kg FeBb Napalmbombe;400 kg FeBb Napalmbombe incendiary bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/sws_400kg_febb_napalmbombe/short;400▐ FeBb;400 kg FeBb Napalmbombe;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_500lb_mk77_mod2;236 kg Mk 77 Mod 2 incendiary bomb;Mk 77 mod 2 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_500lb_mk77_mod2/short;236▐;Mk 77;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_500lb_mk77_mod4;236 kg Mk 77 Mod 4 incendiary bomb;Mk 77 mod 4 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_500lb_mk77_mod4/short;236▐;Mk 77;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_flam_250;110 kg Flam C 250 incendiary bomb;Flam C 250 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/de_flam_250/short;110▐;C 250;nice;;;;;;;;;;;;;;;;;;;;
weapons/de_flam_500;225 kg Flam C 500 incendiary bomb;Flam C 500 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/de_flam_500/short;225▐;C 500;nice;;;;;;;;;;;;;;;;;;;;
weapons/fr_460l_secan_63;420 kg SECAN 63 incendiary bomb;SECAN 63 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/fr_460l_secan_63/short;420▐;SECAN 63;nice;;;;;;;;;;;;;;;;;;;;
weapons/il_380l_mk2_fire_bomb;401 kg Mk.2 incendiary bomb;Mk.2 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/il_380l_mk2_fire_bomb/short;401▐;Mk.2;nice;;;;;;;;;;;;;;;;;;;;
weapons/it_250kg_napalm_aerea_559g1;260 kg Aerea 559G1 incendiary bomb;Aerea 559G1 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/it_250kg_napalm_aerea_559g1/short;260▐;Aerea 559G1;nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_500kg_brandbomb_m58;500 kg m/58 Brandbomb;500 kg Brandbomb m/58 incendiary bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/sw_500kg_brandbomb_m58/short;500▐;m/58;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_250_lb_blu_10b;BLU-10/B incendiary bomb;BLU-10/B incendiary bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/us_250_lb_blu_10b/short;BLU-10/B;BLU-10/B;same;n;;;;;;;;;;;;;;;;;;;
weapons/us_500_lb_blu_23b;BLU-23/B incendiary bomb;BLU-23/B incendiary bomb;same;n;;;;;;;;;;;;;;;;;;;
weapons/us_500_lb_blu_23b/short;BLU-23/B;BLU-23/B;same;n;;;;;;;;;;;;;;;;;;;
weapons/us_750_lb_m116a2;311 kg M116A2 incendiary bomb;M116A2 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_750_lb_m116a2/short;311▐;M116A2;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_750lb_mk_78_mod_2;416 kg Mk 78 incendiary bomb;Mk 78 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_750lb_mk_78_mod_2/short;416▐;Mk 78;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_750lb_mk77_mod0;345 kg Mk 77 Mod 0 incendiary bomb;Mk 77 Mod 0 incendiary bomb;trim;;;;;;;;;;;;;;;;;;;;
weapons/us_750lb_mk77_mod0/short;345▐;Mk 77;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_1000_lb_mk_79_mod_0;406 kg Mk 79 Mod 1 incendiary bomb;1000 lb Mk 79 Mod 1 incendiary bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/us_1000_lb_mk_79_mod_0/short;406▐;Mk 79;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_250m_44;250 kg FAB-250M-44 bomb;250 kg FAB-250M-44 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_250m_44/short;FAB-250M-44;FAB-250M-44;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_250m_43;250 kg FAB-250M-43 bomb;250 kg FAB-250M-43 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_250m_43/short;FAB-250M-43;FAB-250M-43;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_100m_43;104 kg FAB-100M-43 bomb;100 kg FAB-100M-43 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_100m_43/short;FAB-100M-43;FAB-100M-43;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_250m_46;252 kg FAB-250M-46 bomb;250 kg FAB-250M-46 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_250m_46/short;FAB-250M-46;FAB-250M-46;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_500m_46;508 kg FAB-500M-46 bomb;500 kg FAB-500M-46 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_500m_46/short;FAB-500M-46;FAB-500M-46;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab1000;1000 kg FAB-1000 bomb;1000 kg FAB-1000 (welded) bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab250;252 kg FAB-250sv bomb;250 kg FAB-250sv bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab50x;50 kg FAB-50sv bomb;50 kg FAB-50sv bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab50x/short;FAB-50sv;FAB-50sv;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab100x;104 kg FAB-100sv bomb;100 kg FAB-100sv bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab100x/short;FAB-100sv;FAB-100sv;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab250x;252 kg FAB-250sv bomb;250 kg FAB-250sv bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab250x/short;FAB-250sv;FAB-250sv;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab500x;508 kg FAB-500sv bomb;500 kg FAB-500sv bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab500x/short;FAB-500sv;FAB-500sv;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab1000x;1000 kg FAB-1000sv bomb;1000 kg FAB-1000sv bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab1000x/short;FAB-1000sv;FAB-1000sv;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab500_m54;478 kg FAB-500M-54 bomb;500 kg FAB-500M-54 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab500_m54/short;FAB-500M-54;FAB-500M-54;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab250_m54;250 kg FAB-250M-54 bomb;250 kg FAB-250M-54 bomb;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab250_m54/short;FAB-250M-54;FAB-250M-54;same;;;;;;;;;;;;;;;;;;;;
weapons/su_fab250_270;268 kg OFAB-250-270 bomb;250 kg OFAB-250-270 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab250_270/short;OFAB-270;OFAB-250-270;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_250m_62;227 kg FAB-250M-62 bomb;250 kg FAB-250M-62 bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_fab_250m_62/short;FAB-250M-62;FAB-250M-62;same;;;;;;;;;;;;;;;;;;;;
weapons/su_brab_250_ap;255 kg BRAB-250 AP bomb;250 kg BRAB-250 armor-piercing bomb;nice;;;;;;;;;;;;;;;;;;;;
weapons/su_brab_250_ap/short;BRAB-250;BRAB-250;same;;;;;;;;;;;;;;;;;;;;
weapons/su_brab_500m43_ap;510 kg BRAB-500 AP bomb;500 kg BRAB-500 armor-piercing bomb;nice;;;;;;;;;;;;;;;;;;;;
