Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10;Column11;Column12;Column13;Column14;Column15;Column16;Column17;Column18;Column19;Column20;Column21;Column22;Column23
NET_TEAM_B_CAPTURED_LA;Team B has captured zone %s.;Team B has captured zone %s.;same;;;;;;;;;;;;;;;;;;;
NET_TEAM_A_LEAD_LA;Team A has got the advantage;Team A has got the advantage;same;;;;;;;;;;;;;;;;;;;
NET_TEAM_B_LEAD_LA;Team B has got the advantage;Team B has got the advantage;same;;;;;;;;;;;;;;;;;;;
NET_YOU_LEAD_LA;You have captured the zone and our team has the advantage;You have captured the zone and our team has the advantage;same;;;;;;;;;;;;;;;;;;;
NET_TEAM1_LEAD_LA;Our team has captured the zone and the advantage;Our team has captured the zone and the advantage;same;;;;;;;;;;;;;;;;;;;
NET_TEAM2_LEAD_LA;Hostile team has captured the zone and the advantage;Hostile team has captured the zone and the advantage;same;;;;;;;;;;;;;;;;;;;
NET_YOU_CAPTURED_LA;You have captured zone %s.;You have captured zone %s.;same;;;;;;;;;;;;;;;;;;;
NET_TEAM1_CAPTURING_STOP_LA;Our team has stopped capturing the zone.;Our team has stopped capturing the zone.;same;;;;;;;;;;;;;;;;;;;
NET_TEAM2_CAPTURING_STOP_LA;Hostile team has stopped capturing the zone.;Hostile team has stopped capturing the zone.;same;;;;;;;;;;;;;;;;;;;
NET_TEAM_A_CAPTURING_STOP_LA;Team A has stopped capturing the zone.;Team A has stopped capturing the zone.;same;;;;;;;;;;;;;;;;;;;
NET_TEAM_B_CAPTURING_STOP_LA;Team B has stopped capturing the zone.;Team B has stopped capturing the zone.;same;;;;;;;;;;;;;;;;;;;
NET_BASE_UNDERATTACK;The enemy is attacking the %s base;The enemy is attacking the %s base;same;;;;;;;;;;;;;;;;;;;
NET_ACE_ACHIEVED;"%player_name% has received the title ""Ace"" for scoring %kill_count% kills in a row";"%player_name% has received the title ""Ace"" for scoring %kill_count% kills in a row";same;;;;;;;;;;;;;;;;;;;
NET_ACE_KILLED;%player_name% has ended %target_player_name%'s killing spree;%player_name% has ended %target_player_name%'s killing spree;same;;;;;;;;;;;;;;;;;;;
NET_ACE_DIED;%player_name%'s killing spree has been ended;%player_name%'s killing spree has been ended;same;;;;;;;;;;;;;;;;;;;
prestige_ask1;Would you like to increase your prestige mode? All your ranks and unlocks will be reset!;Would you like to increase your prestige mode? All your ranks and unlocks will be reset!;same;;;;;;;;;;;;;;;;;;;
prestige_ask2;Do you REALLY want to increase your prestige mode? All your ranks and unlocks will be reset!;Do you REALLY want to increase your prestige mode? All your ranks and unlocks will be reset!;same;;;;;;;;;;;;;;;;;;;
Torp/Ok;OK;OK;same;;;;;;;;;;;;;;;;;;;
Torp/TooHigh;Too high;Too high;same;;;;;;;;;;;;;;;;;;;
Torp/TooLow;Too low;Too low;same;;;;;;;;;;;;;;;;;;;
Torp/TooFast;Too fast;Too fast;same;;;;;;;;;;;;;;;;;;;
Torp/TooSlow;Too slow;Too slow;same;;;;;;;;;;;;;;;;;;;
Torp/WrongAngle;Wrong Angle;Wrong Angle;same;;;;;;;;;;;;;;;;;;;
Torp/Fail;Too fast/high;Torpedo drowned;nice;;;;;;;;;;;;;;;;;;;
NET_RESPAWN_BASE_DEAD;Base %s destroyed;Base %s destroyed;same;;;;;;;;;;;;;;;;;;;
NET_TEAM1_ALL_RESPAWN_BASE_DEAD;Our team has lost all the bases;Our team has lost all the bases;same;;;;;;;;;;;;;;;;;;;
NET_TEAM2_ALL_RESPAWN_BASE_DEAD;Hostile team has lost all their bases;Hostile team has lost all their bases;same;;;;;;;;;;;;;;;;;;;
HUD_CRIT_FLAPS;HIGH SPEED. RETRACT FLAPS;HIGH SPEED. RETRACT FLAPS;same;;;;;;;;;;;;;;;;;;;
HUD_CRIT_GEARS;HIGH SPEED. RETRACT GEAR;HIGH SPEED. RETRACT GEAR;same;;;;;;;;;;;;;;;;;;;
HUD_CRIT_FLUTTER;FLUTTER! SLOW DOWN;REDUCE SPEED;trim;;;;;;;;;;;;;;;;;;;
HUD_CRIT_OVERLOAD;OVERLOAD;OVERLOAD;same;;;;;;;;;;;;;;;;;;;
HUD_CRIT_OVERLOAD_G;G;G;same;;;;;;;;;;;;;;;;;;;
HUD_CRIT_COCKPIT_DOOR;;CLOSE THE COCKPIT;nice;;;;;;;;;;;;;;;;;;;
HUD_RAISE_FLAPS;;AIRCRAFT TAKEN OFF. RETRACT FLAPS;nice;;;;;;;;;;;;;;;;;;;
HUD_SET_TAKEOFF_FLAPS;;EXTEND FLAPS FOR TAKEOFF;nice;;;;;;;;;;;;;;;;;;;
HUD_SET_TAKEOFF_FLAPS_FOR_TAKEOFF;;TO TAKE OFF IN THIS AIRCRAFT, YOU NEED TO EXTEND FLAPS;nice;;;;;;;;;;;;;;;;;;;
HUD_SET_LANDING_FLAPS;;EXTEND FLAPS FOR LANDING;nice;;;;;;;;;;;;;;;;;;;
HUD_RETRACT_GEARS;;AIRCRAFT AIRBORNE. RETRACT GEAR;nice;;;;;;;;;;;;;;;;;;;
HUD_FUEL_DUMPING;Fuel dumping;Fuel dumping;same;;;;;;;;;;;;;;;;;;;
HUD_NO_FUEL_DUMPING;;Fuel dumping is unavailable;nice;;;;;;;;;;;;;;;;;;;
hints/you_can_exit;You can safely change your aircraft;You can safely change your aircraft;same;;;;;;;;;;;;;;;;;;;
hints/you_can_exit_nokey;;You can safely change your aircraft (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/safely_leave_possible_ground_model;You can safely change your vehicle;You can safely change your vehicle;same;;;;;;;;;;;;;;;;;;;
hints/safely_leave_possible_ground_model_nokey;;You can safely change your vehicle (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/mach_too_high;Exceeded Mach limit;Too high speed;trim;;;;;;;;;;;;;;;;;;;
hints/engineNoFuelFlow;Fuel Starvation;Fuel Starvation;same;;;;;;;;;;;;;;;;;;;
hints/oil_overheat;Oil overheated;Oil overheated;same;;;;;;;;;;;;;;;;;;;
hints/water_overheat;Water overheated;Water overheated;same;;;;;;;;;;;;;;;;;;;
hints/engine_overheat;Engine overheated;Engine overheated;same;;;;;;;;;;;;;;;;;;;
hints/propKilled;Engine died: propeller broken;Engine died: propeller broken;same;;;;;;;;;;;;;;;;;;;
hints/cylinderKnockedOut;Engine died: knocked out;Engine died: knocked out;same;;;;;;;;;;;;;;;;;;;
hints/engineStuck;Engine died: seized up;Engine died: seized up;same;;;;;;;;;;;;;;;;;;;
hints/engineOverheated;Engine died: overheating;Engine died: overheating;same;;;;;;;;;;;;;;;;;;;
hints/engineOverreved;Engine died: overrevving;Engine died: overrevving;same;;;;;;;;;;;;;;;;;;;
hints/manifoldPressure;Engine died: manifold pressure;Engine died: manifold pressure;same;;;;;;;;;;;;;;;;;;;
hints/engineNoNitro;Engine died: no nitro;Engine died: no nitro;same;;;;;;;;;;;;;;;;;;;
hints/engineNoFuel;Engine died: no fuel;Engine died: no fuel;same;;;;;;;;;;;;;;;;;;;
hints/engineFloatCarbFailure;Engine died: float carburetor failure;Engine died: float carburetor failure;same;;;;;;;;;;;;;;;;;;;
hints/engineMixerPressure;Engine died: mixer pressure;Engine died: mixer pressure;same;;;;;;;;;;;;;;;;;;;
hints/engineMagnettoKnockedOut;Engine died: magneto knocked out;Engine died: magneto knocked out;same;;;;;;;;;;;;;;;;;;;
hints/repair_tracks;Start repairing tracks;Start repairing tracks;same;;;;;;;;;;;;;;;;;;;
hints/repair_tracks_nokey;;Start repairing tracks (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/repair_tank;Start repairing the ground vehicle;Start repairing the ground vehicle;same;;;;;;;;;;;;;;;;;;;
hints/repair_tank_nokey;;Start repairing the ground vehicle (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/stop_for_repair;Stop the ground vehicle to start repairing;Stop the ground vehicle to start repairing;same;;;;;;;;;;;;;;;;;;;
hints/repair_tank_hold;Hold to start repairing the ground vehicle;hold to start repairing the ground vehicle;nice;;;;;;;;;;;;;;;;;;;
hints/repair_tank_hold_no_key;;hold to start repairing the ground vehicle (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/repair_assist_tank;Help to repair the ground vehicle;Help to repair the ground vehicle;same;;;;;;;;;;;;;;;;;;;
hints/repair_assist_tank_no_key;;Help to repair the ground vehicle (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/repair_assist_tank_hold;Hold to help repair the ground vehicle;hold to help to repair the ground vehicle;nice;;;;;;;;;;;;;;;;;;;
hints/repair_assist_tank_hold_no_key;;hold to help to repair the ground vehicle (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/repair_assist_plane;Help to repair the aircraft;Help to repair the aircraft;same;;;;;;;;;;;;;;;;;;;
hints/repair_assist_plane_no_key;;Help to repair the aircraft (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/repair_assist_plane_hold;Hold to help repair the aircraft;hold to help to repair the aircraft;nice;;;;;;;;;;;;;;;;;;;
hints/repair_assist_plane_hold_no_key;;hold to help to repair the aircraft (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/repair_request_assist_hold;hold to request help with repair;hold to request help with repair;same;;;;;;;;;;;;;;;;;;;
hints/repair_request_assist_hold_no_key;;hold to request help with repair (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/repair_assist_ship_hold;Hold to help repair the vessel;hold to help to repair the vessel;nice;;;;;;;;;;;;;;;;;;;
hints/repair_assist_ship_hold_no_key;;hold to help to repair the vessel (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/repair_cancel_request_assist_hold;Hold to cancel request help with repair;hold to cancel request help with repair;nice;;;;;;;;;;;;;;;;;;;
hints/repair_cancel_request_assist_hold_no_key;;hold to cancel request help with repair (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/extinguish_assist;Hold to help firefighting;hold to help to firefighting;nice;;;;;;;;;;;;;;;;;;;
hints/extinguish_assist_no_key;;hold to help to firefighting (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/request_extinguish_help;Press to request help with firefighting;press to request help with firefighting;nice;;;;;;;;;;;;;;;;;;;
hints/request_extinguish_help_no_key;;press to request help with firefighting (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/request_extinguish_help_cancel;Press to cancel request help with firefighting;press to cancel request help with firefighting;nice;;;;;;;;;;;;;;;;;;;
hints/request_extinguish_help_cancel_no_key;;press to cancel request help with firefighting (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/need_stop_for_fire;Stop vehicle to fire;Stop the ground vehicle to fire;nice;;;;;;;;;;;;;;;;;;;
hints/need_stop_for_hull_aiming;Stop vehicle to hull aim;Stop the ground vehicle for hull aiming;nice;;;;;;;;;;;;;;;;;;;
hints/stop_terraform_for_hull_aiming;Stop entrenching to hull aim;Disable entrenching for hull aiming;nice;;;;;;;;;;;;;;;;;;;
hints/move_suspension_blocked;Stop entrenching to adjust suspension;Disable entrenching to move suspension;nice;;;;;;;;;;;;;;;;;;;
hints/need_stop_for_terraform;Stop vehicle to entrench;Stop the ground vehicle for entrenching;nice;;;;;;;;;;;;;;;;;;;
hints/wait_launcher_ready;Deploying launcher;Launcher is deploying;nice;;;;;;;;;;;;;;;;;;;
hints/commander_view_with_nv_on;Switching to commander view with night vision;Switching to commander view with night vision;same;;;;;;;;;;;;;;;;;;;
hints/commander_is_unconscious;Commander is dead;Commander is unconscious, commander sight is unavailable;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_ARTILLERY_MAP;Call for artillery strike on tactical map;Call for artillery strike on tactical map;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_ARTILLERY_MAP_NOKEY;;Call for artillery strike on tactical map (key not assigned);nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_BUILDING_EXIT;Exit build mode;Exit build mode;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_BUILDING_EXIT_NOKEY;;Exit build mode (key not assigned);nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_BUILDING_APPLY;Press to build an object;Press to build an object;same;;;;;;;;;;;;;;;;;;;
HUD/TXT_BUILDING_FORBIDDEN_OBSTACLES;No object clipping;Construction is impossible, unsuitable location;nice;;;;;;;;;;;;;;;;;;;
HUD/TXT_BUILDING_FORBIDDEN_RANGE;Too far away;Construction is impossible, too far away;nice;;;;;;;;;;;;;;;;;;;
hints/use_artillery;Call for artillery strike;Call for artillery strike;same;;;;;;;;;;;;;;;;;;;
hints/use_artillery_no_key;;Call for artillery strike (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/extinguish_fire;Activate extinguisher;Activate extinguisher;same;;;;;;;;;;;;;;;;;;;
hints/extinguish_fire_nokey;;Start extinguishing the fire (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/tank_rearm_process;Use to interrupt reloading;Use to interrupt reloading;same;;;;;;;;;;;;;;;;;;;
hints/tank_rearm_process_no_key;;Use to interrupt reloading (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/critical_heeling_nokey;;Dangerous heeling! The ship may capsize. Activate the fight against flooding (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/critical_heeling;Dangerous heeling! The ship may capsize. Activate counter flooding measures.;Dangerous heeling! The ship may capsize. Activate the fight against flooding.;nice;;;;;;;;;;;;;;;;;;;
hints/drowning_in;You will drown in;You will drown in;same;;;;;;;;;;;;;;;;;;;
hints/is_very_few_crew;Not enough free crew members for repair;Not enough free crew members for repair;same;;;;;;;;;;;;;;;;;;;
hints/torpedo_broken;Broken torpedo tubes;The torpedo tube is inoperative;nice;;;;;;;;;;;;;;;;;;;
tank_track_repaired;The tracks are repaired;The tracks are repaired;same;;;;;;;;;;;;;;;;;;;
hints/more_kills_for_kill_streak;Needs more points to activate;Needs more points to activate;same;;;;;;;;;;;;;;;;;;;
hints/needs_kills_streak_event;Requires starting air battle to join;Requires starting air battle to join;same;;;;;;;;;;;;;;;;;;;
hints/have_not_bullets;Out of ammo;Ammo stowage is empty;nice;;;;;;;;;;;;;;;;;;;
hints/ship_has_no_rockets;Out of rockets;Out of rockets;same;;;;;;;;;;;;;;;;;;;
hints/active_event;An active air battle is either happening or is bugged out;An active air battle is already live, you can start a new one after current one ends;nice;;;;;;;;;;;;;;;;;;;
hints/no_event_slots;All vehicles available for the air battle have been taken;All vehicles available for the air battle have been taken;same;;;;;;;;;;;;;;;;;;;
hints/already_participating;You're already participating in this air battle;You are already participating in this air battle;nice;;;;;;;;;;;;;;;;;;;
hints/winch_request;Request team help;Request team help;same;;;;;;;;;;;;;;;;;;;
hints/winch_use;Attach tow cable;Attach tow cable;same;;;;;;;;;;;;;;;;;;;
hints/winch_use_ship;Help an ally get out of the shallows;Help an ally get out of the shallows;same;;;;;;;;;;;;;;;;;;;
hints/winch_detach;Detach tow cable;Detach tow cable;same;;;;;;;;;;;;;;;;;;;
hints/winch_request_no_key;;Request team help (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/winch_use_no_key;;Attach tow cable (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/winch_use_ship_no_key;Help an ally get out of the shallows (key not assigned);Help an ally get out of the shallows (key not assigned);same;;;;;;;;;;;;;;;;;;;
hints/winch_detach_no_key;;Detach tow cable (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/crew_busy_extinguishing;Crew cannot fulfil duty while extinguishing a fire;Crew cannot fulfil duty while extinguishing a fire;same;;;;;;;;;;;;;;;;;;;
hints/crew_busy_extinguishing_no_key;;Crew cannot fulfil duty while extinguishing a fire (key not assigned);nice;;;;;;;;;;;;;;;;;;;
hints/extinguisher_is_ineffective;This fire can't be extinguished with the extinguisher;This fire can't be extinguished with the extinguisher;same;;;;;;;;;;;;;;;;;;;
hints/restoring_in;Your vehicle will be restored in;Your vehicle will be restored in;same;;;;;;;;;;;;;;;;;;;
hints/block_night_vision;Only thermal imaging sights are possible during day conditions;Only thermal imaging night sight is possible during day-time conditions;nice;;;;;;;;;;;;;;;;;;;
hints/ircm_fail_guidance;IR Countermeasures, missile guidance disrupted;Operation of IRCM, disruption of missile guidance;nice;;;;;;;;;;;;;;;;;;;
hints/shot_failed_aps_working;Shot intercepted by active protection system;Shot was intercepted by active protection system;nice;;;;;;;;;;;;;;;;;;;
FLAPS_RAISED;Flaps: Raised;Flaps: Raised;same;;;;;;;;;;;;;;;;;;;
FLAPS_COMBAT;Flaps: Combat;Flaps: Combat;same;;;;;;;;;;;;;;;;;;;
FLAPS_TAKEOFF;Flaps: Takeoff;Flaps: Takeoff;same;;;;;;;;;;;;;;;;;;;
FLAPS_LANDING;Flaps: Landing;Flaps: Landing;same;;;;;;;;;;;;;;;;;;;
NO_FLAPS;No flaps;No flaps;same;;;;;;;;;;;;;;;;;;;
NET_ALL_ALLIES_PLAYERS_AND_BASES_DEAD;Our team has lost all of its bases and vehicles;Our team has lost all of its bases and vehicles;same;;;;;;;;;;;;;;;;;;;
NET_ALL_AXIS_PLAYERS_AND_BASES_DEAD;Hostile team has lost all of its bases and vehicles;Hostile team has lost all of its bases and vehicles;same;;;;;;;;;;;;;;;;;;;
NET_ALL_ALLIES_PLAYERS_DEAD;No more blueberries!;There are no active players left in our team;nice;;;;;;;;;;;;;;;;;;;
NET_ALL_AXIS_PLAYERS_DEAD;Raspberries all consumed!;There are no active players left in the hostile team;nice;;;;;;;;;;;;;;;;;;;
NET_TEAM_A_ALL_PLAYERS_AND_BASES_DEAD;Team A has lost all of its bases and vehicles;Team A has lost all of its bases and vehicles;same;;;;;;;;;;;;;;;;;;;
NET_TEAM_B_ALL_PLAYERS_AND_BASES_DEAD;Team B has lost all of its bases and vehicles;Team B has lost all of its bases and vehicles;same;;;;;;;;;;;;;;;;;;;
NET_TEAM_A_ALL_PLAYERS_DEAD;Team A has lost all of its vehicles;Team A has lost all of its vehicles;same;;;;;;;;;;;;;;;;;;;
NET_TEAM_B_ALL_PLAYERS_DEAD;Team B has lost all of its vehicles;Team B has lost all of its vehicles;same;;;;;;;;;;;;;;;;;;;
kill_log/bombing_zone;Three Gorges Dam;Base;trim;;;;;;;;;;;;;;;;;;;
dmg_gunner;Gunner: dead;Gunner: unconscious;nice;;;;;;;;;;;;;;;;;;;
dmg_gun;Turret: damaged;Turret: damaged;same;;;;;;;;;;;;;;;;;;;
dmg_turrets_damaged;Turret: no combat-capable turrets;Turret: no combat-capable turrets;same;;;;;;;;;;;;;;;;;;;
dmg_turrets_repairing;Firing unavailable: repair in progress;Firing unavailable: repair in progress;same;;;;;;;;;;;;;;;;;;;
control_mode_cruise;Auto hover mode;Auto hover mode;same;;;;;;;;;;;;;;;;;;;
gunner_reloading;Gunner: reloading;Gunner: reloading;same;;;;;;;;;;;;;;;;;;;
gunner_reloaded;Gunner: reloaded;Gunner: reloaded;same;;;;;;;;;;;;;;;;;;;
gunner_deadzone;Gunner: target in deadzone;Gunner: target in deadzone;same;;;;;;;;;;;;;;;;;;;
dmg_eff_serious;;;same;;;;;;;;;;;;;;;;;;;
dmg_eff_critical;[CRIT] ;[CRIT] ;same;;;;;;;;;;;;;;;;;;;
dmg_eff_fatal;[FATAL] ;[FATAL] ;same;;;;;;;;;;;;;;;;;;;
dmg_src_common;[CMN];;trim;;;;;;;;;;;;;;;;;;;
dmg_src_fire;[FIRE] ;[FIRE] ;same;;;;;;;;;;;;;;;;;;;
dmg_src_delayed;[OVERHEAT] ;[OVERHEAT] ;same;;;;;;;;;;;;;;;;;;;
dmg_msg/fuse_0;%s: suffers damage of fuselage.;%s: suffers damage of fuselage.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/fuse_1;%s: fuselage is riddled with shots.;%s: fuselage is riddled with shots.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/fuse_2;%s: fuselage body skin is pierced.;%s: fuselage body skin is pierced.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/fuse_3;%s: fuselage stringers are broken.;%s: fuselage stringers are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/fuse_4;%s: fuselage formers are broken.;%s: fuselage formers are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_l_0;%s: suffers damage of left wing.;%s: suffers damage of left wing.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_l_1;%s: left wing ribs are broken.;%s: left wing ribs are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_l_2;%s: left wing sealing is broken.;%s: left wing sealing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_l_3;%s: left wing integration is broken.;%s: left wing integration is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_l_4;%s: left wing covering is pierced.;%s: left wing covering is pierced.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_r_0;%s: suffers damage of right wing.;%s: suffers damage of right wing.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_r_1;%s: right wing ribs are broken.;%s: right wing ribs are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_r_2;%s: right wing sealing is broken.;%s: right wing sealing is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_r_3;%s: right wing integration is broken.;%s: right wing integration is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wing_r_4;%s: right wing covering is pierced.;%s: right wing covering is pierced.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/tail_0;%s: suffers damage of tail.;%s: suffers damage of tail.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/tail_1;%s: horizontal stabilizers are inoperative.;%s: horizontal stabilizers are inoperative.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/tail_2;%s: tail fin is broken.;%s: tail fin is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/tail_3;%s: fin front spar is broken.;%s: fin front spar is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/tail_4;%s: horizontal stabilizer spars are broken.;%s: horizontal stabilizer spars are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/stab_0;%s: suffers damage of stabilizer.;%s: suffers damage of stabilizer.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/fin_0;%s: suffers damage of vertical stabilizer.;%s: suffers damage of vertical stabilizer.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder_0;%s: suffers damage of rudder.;%s: suffers damage of rudder.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder_1;%s: rudder is jammed.;%s: rudder is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder_2;%s: rudder cable is broken.;%s: rudder cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder_3;%s: rudder hinges are broken.;%s: rudder hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder_4;%s: rudder surface is broken.;%s: rudder surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder0_0;%s: suffers damage of rudder.;%s: suffers damage of rudder.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder0_1;%s: rudder is jammed.;%s: rudder is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder0_2;%s: rudder cable is broken.;%s: rudder cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder0_3;%s: rudder hinges are broken.;%s: rudder hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder0_4;%s: rudder surface is broken.;%s: rudder surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder1_0;%s: suffers damage of rudder.;%s: suffers damage of rudder.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder1_1;%s: rudder is jammed.;%s: rudder is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder1_2;%s: rudder cable is broken.;%s: rudder cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder1_3;%s: rudder hinges are broken.;%s: rudder hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/rudder1_4;%s: rudder surface is broken.;%s: rudder surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator_0;%s: suffers damage of elevator.;%s: suffers damage of elevator.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator_1;%s: elevator is jammed.;%s: elevator is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator_2;%s: elevator cable is broken.;%s: elevator cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator_3;%s: elevator hinges are broken.;%s: elevator hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator_4;%s: elevator surface is broken.;%s: elevator surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator0_0;%s: suffers damage of elevator.;%s: suffers damage of elevator.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator0_1;%s: elevator is jammed.;%s: elevator is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator0_2;%s: elevator cable is broken.;%s: elevator cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator0_3;%s: elevator hinges are broken.;%s: elevator hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator0_4;%s: elevator surface is broken.;%s: elevator surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator1_0;%s: suffers damage of elevator.;%s: suffers damage of elevator.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator1_1;%s: elevator is jammed.;%s: elevator is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator1_2;%s: elevator cable is broken.;%s: elevator cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator1_3;%s: elevator hinges are broken.;%s: elevator hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/elevator1_4;%s: elevator surface is broken.;%s: elevator surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_l_0;%s: suffers damage of left aileron.;%s: suffers damage of left aileron.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_l_1;%s: left aileron is jammed.;%s: left aileron is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_l_2;%s: left aileron cable is broken.;%s: left aileron cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_l_3;%s: left aileron hinges are broken.;%s: left aileron hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_l_4;%s: left aileron surface is broken.;%s: left aileron surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_r_0;%s: suffers damage of right aileron.;%s: suffers damage of right aileron.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_r_1;%s: right aileron is jammed.;%s: right aileron is jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_r_2;%s: right aileron cable is broken.;%s: right aileron cable is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_r_3;%s: right aileron hinges are broken.;%s: right aileron hinges are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/aileron_r_4;%s: right aileron surface is broken.;%s: right aileron surface is broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wingcontrol_0;%s: cannot control the ailerons.;%s: cannot control the ailerons.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wingcontrol_1;%s: ailerons are jammed.;%s: ailerons are jammed.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wingcontrol_2;%s: aileron cables are broken.;%s: aileron cables are broken.;same;;;;;;;;;;;;;;;;;;;
dmg_msg/wingcontrol_3;%s: flaps are jammed.;%s: flaps are jammed.;same;;;;;;;;;;;;;;;;;;;
